id,author,favourites,language,reblogs,replies,tags,url
115283095949289872,jaap@bsd.cafe,0,en,0,0,,https://mastodon.bsd.cafe/@jaap/115283095768453105
115280945317903727,khobochka,1,en,0,0,,https://mastodon.social/@khobochka/115280945317903727
115282455114012456,paninid@mastodon.world,0,en,1,0,,https://mastodon.world/@paninid/115282455075687615
115279009494602143,jmeowmeow@hachyderm.io,0,en,0,1,,https://hachyderm.io/@jmeowmeow/115279009442111907
115279074240607809,lauren@mastodon.laurenweinstein.org,2,en,1,1,,https://mastodon.laurenweinstein.org/@lauren/115279074118224965
115279091172322067,lauren@mastodon.laurenweinstein.org,2,en,0,0,,https://mastodon.laurenweinstein.org/@lauren/115279084291312783
115279108778451771,ekapros,2,en,0,1,,https://mastodon.social/@ekapros/115279108778451771
115279141443018680,lauren@mastodon.laurenweinstein.org,0,en,0,0,,https://mastodon.laurenweinstein.org/@lauren/115279111814716400
115279510097220320,PeterLudemann@mathstodon.xyz,1,en,0,0,,https://mathstodon.xyz/@PeterLudemann/115279510058395651
115280564871742437,Sharksonaplane@mastodon.sandwich.net,2,en,2,1,,https://mastodon.sandwich.net/@Sharksonaplane/115280564761545827
115283098086986783,paul@m.pcgt.link,1,en,0,0,,https://m.pcgt.link/@paul/115283097877936873
115280847174305191,mdione@en.osm.town,0,en,0,1,,https://en.osm.town/@mdione/115280847087349977
115282480399606339,lauren@mastodon.laurenweinstein.org,0,en,0,0,,https://mastodon.laurenweinstein.org/@lauren/115282464944910620
115279347903518496,havvyhh2@mas.to,5,en,8,0,,https://mas.to/@havvyhh2/115279347876369822
115284762982012164,andrea_smandrea@zirk.us,0,en,0,0,,https://zirk.us/@andrea_smandrea/115284762960362455
115278893339130466,michabbb@vivaldi.net,0,en,0,1,,https://social.vivaldi.net/@michabbb/115278893204881666
115278893228720496,michabbb@vivaldi.net,0,en,0,0,codexcli,https://social.vivaldi.net/@michabbb/115278893227593123
115278893426047965,michabbb@vivaldi.net,0,en,0,0,"nodejs,codexcli",https://social.vivaldi.net/@michabbb/115278893252193765
115279221284005292,MikeImBack@disabled.social,1,en,0,1,,https://disabled.social/@MikeImBack/115279221228119601
115279232723671972,dcdeejay@mastodon.online,1,en,0,1,,https://mastodon.online/@dcdeejay/115279232657055266
115279666531920982,MikeImBack@disabled.social,1,en,0,0,,https://disabled.social/@MikeImBack/115279666391805208
115279264155771645,Miro_Collas@masto.ai,1,en,2,0,,https://masto.ai/@Miro_Collas/115279264116166676
115278743907440590,dashremover,1,en,1,1,"ai,linux,eos,digitalegezelligheid",https://mastodon.social/@dashremover/115278743907440590
115278770607239604,maartjeS@mastodon.nl,1,en,0,0,,https://mastodon.nl/@maartjeS/115278770512233162
115278646889421309,Queen1066,0,en,0,0,"ai,letthefunbegin",https://mastodon.social/@Queen1066/115278646889421309
115278567615170911,six_grandfathers_mountain,0,en,0,0,"aibubble,aibubbleburst,bbc,channel4,theshadowscholars,ai,kenyans,ghostwriting,academicpapers",https://mastodon.social/@six_grandfathers_mountain/115278567615170911
115277608700213742,foobarry,0,en,0,1,,https://mastodon.social/@foobarry/115277608700213742
115285572733665278,raisinbutter@mstdn.jp,0,ja,0,0,"ロリ,stablediffusion,ai,ai生成画像,aiart,ai美少女,aigirl",https://mstdn.jp/@raisinbutter/115285572476824049
115285553038868538,ngate,0,en,0,0,"fernflower,decompiler,jetbrains,bytecode,github,ai,codedevelopment,hackernews,ngated",https://mastodon.social/@ngate/115285553038868538
115285540161439101,BrettCoulstock@adforward.org,0,en,0,0,ai,https://adforward.org/@BrettCoulstock/115285540112495624
115285496352118776,DrMikeWatts@newsmast.social,0,en,1,0,"ai,artificialintelligence",https://newsmast.social/@DrMikeWatts/115285496313901826
115285495718051633,DrMikeWatts,0,en,1,0,"ai,artificialintelligence",https://mastodon.social/@DrMikeWatts/115285495718051633
115285493273595693,CuratedHackerNews,0,en,0,0,ai,https://mastodon.social/@CuratedHackerNews/115285493273595693
115285482225155009,ngate,0,en,0,0,"craig,groundbreaking,revelation,ai,email,overfunding,response,hackernews,ngated",https://mastodon.social/@ngate/115285482225155009
115285481916066690,h4ckernews,1,en,1,0,"hackernews,ai,overinvestment,reader,response,technology,insights,future,of",https://mastodon.social/@h4ckernews/115285481916066690
115285475657137500,robpegoraro.com@robpegoraro.com,0,en,1,0,"ai,android,bradsmith,chromeos,cristianoamon,gaza,googleoses,idf,microsoft,privacy,qualcomm,sameersamat,smartglasses,snapdragonsummit,Unit8200",https://robpegoraro.com/2025/09/28/weekly-output-android-chrome-os-qualcomms-ai-vision-microsoft-cancels-some-idf-unit-8200-services/
115285438061011331,36kr.jp@web.brid.gy,0,en,0,0,"exciteのrssに登録,大企業,注目記事,アリババクラウド,データセンター,agi,生成ai,aiインフラ,投資,asi,ai,アリババ",https://fed.brid.gy/r/https://36kr.jp/375662/
115285438042872741,36kr.jp@web.brid.gy,0,en,0,0,"大企業,編集部お勧め記事,注目記事,36krオリジナル,自動運転,モビリティ,ロボタクシー,Ponyai,小馬智行,ai,日本市場,ポニーai,自動車",https://fed.brid.gy/r/https://36kr.jp/375431/
115285429572591708,kdkorte@fosstodon.org,0,en,0,0,"ai,opensource",https://fosstodon.org/@kdkorte/115285429533460865
115285416602849674,DoomsdaysCW@kolektiva.social,2,en,0,0,"gemini,AuDHD,doomgpt,humanpowered,humanintelligence,ai",https://kolektiva.social/@DoomsdaysCW/115285416106170956
115285414717972161,stargazer@mastodon.nz,0,en,4,1,"ai,racism,bias",https://mastodon.nz/@stargazer/115285414454180549
115285369223539408,linuxeasy@mastodon.uno,0,it,0,0,"fedora,ai,opensource,etica,linux",https://mastodon.uno/@linuxeasy/115285369172354773
115285307126439009,nic221.bsky.social@bsky.brid.gy,0,en,0,0,"ai,google,gemini",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:rhkcyc46ubi523e47bhnkpbb/post/3lzwyrw26ix2h
115285306827871120,nic221@techhub.social,0,en,0,0,"ai,google,gemini",https://techhub.social/@nic221/115285306734575952
115285252736202788,metagrrrl,1,en,0,1,ai,https://mastodon.social/@metagrrrl/115285252736202788
115285217319121279,DrMikeWatts@newsmast.social,0,en,1,0,"ai,artificialintelligence",https://newsmast.social/@DrMikeWatts/115285217291806173
115285216593536581,DrMikeWatts,0,en,1,0,"ai,artificialintelligence",https://mastodon.social/@DrMikeWatts/115285216593536581
115285153545255696,michaelmartine@mstdn.social,0,en,0,0,"shownotes,podcast,vibecoding,ai,gamingchums,llms,infocom,robots,construction,selfassembling,spacehabitats",https://mstdn.social/@michaelmartine/115285153367219302
115285149416707383,zigs,0,en,0,0,"art,animeart,deviantart,elf,ai,elfgirl,elf_girl,aiart,ai_generated,ai_generatedart",https://mastodon.social/@zigs/115285149416707383
115285146537459690,stacescases2.bsky.social@bsky.brid.gy,0,en,1,1,"medicare,ai,wiser",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:76e4qryfph6q4wmz3li6v2l6/post/3lzwwius3fv2b
115285139732346010,npbhub@j-ch.net,0,en,1,0,"ai,チアガール,チアリーダー,野球,応援,可愛い,npb,プロ野球,baseball,baseballnews,ベースボール,やきゅう,野球ボール",https://j-ch.net/@npbhub/115285139526200178
115285092747364326,walknews@jforo.com,0,en,0,0,"ai,canada,アプリ・サービス,カナダ,動画・音楽・ゲーム",https://jforo.com/@walknews/115285092563450808
115285082501359629,mimsy_borogrove,0,en,0,0,"ai,bubble,nvidia",https://mastodon.social/@mimsy_borogrove/115285082501359629
115285027999241974,AGT@mastodon.scot,0,en,4,0,"digital,computers,computing,images,animation,artificialintelligence,ai,life,FamousPeople,historical,photos,history,beautiful,celebrities,photographs,beauty,photography",https://mastodon.scot/@AGT/115285027972755415
115284994772609724,mindlude,0,en,0,0,"ai,venturecapital,techindustry,futureofwork,digitaltransformation",https://mastodon.social/@mindlude/115284994772609724
115284968686229812,vladimirvc@fosstodon.org,0,es,4,0,"raspberrypi,ai,llm,opensource",https://fosstodon.org/@vladimirvc/115284968623143718
115284965120459020,ai@defcon.social,0,en,0,0,"aiagent,ai,ml,nlp,llm,genai",https://defcon.social/@ai/115284965088851767
115284793281372017,infoekcz@mamutovo.cz,0,cs,2,0,"llm,ai,deepl,perplexity,tech,factchecking",https://mamutovo.cz/@infoekcz/115284793170563105
115284768795319507,schifeling,0,en,0,0,"ai,careercoaching",https://mastodon.social/@schifeling/115284768795319507
115284756585150594,YLee,1,en,2,0,"tech,ai,internet,socialmedia",https://mastodon.social/@YLee/115284756585150594
115284652032440732,iheartnoise.bsky.social@bsky.brid.gy,0,en,0,1,,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:ykwur7rcw2nofxhwacigulyq/post/3lzwphwoh6s2f
115284725028400041,DrMikeWatts@newsmast.social,0,en,1,0,"ai,artificialintelligence",https://newsmast.social/@DrMikeWatts/115284724940362459
115284724230890012,DrMikeWatts,0,en,1,0,"ai,artificialintelligence",https://mastodon.social/@DrMikeWatts/115284724230890012
115284718089768729,adamasnemesis@social.adamasnemesis.com,0,en,2,0,"ai,llm,chatgpt,machinelearning,software,thoughts",https://social.adamasnemesis.com/@adamasnemesis/115284717449537651
115284668055071204,antikaon@mastodon.cloud,1,en,2,1,"music,ai",https://mastodon.cloud/@antikaon/115284668019898282
115284653953165491,hongster@fosstodon.org,0,en,0,0,"ai,EnterpriseTech,opensource,techtrends,digitaltransformation",https://fosstodon.org/@hongster/115284653914681470
115284647713509394,charlie.robinson@vigilante.tv,0,,1,0,"ai,artificialintelligence,charlierobinson,chatbot,realitynotfound",https://vigilante.tv/videos/watch/08de99f7-0d78-4393-872f-bb6fdb476049
115284646214330721,qiita@rss-mstdn.studiofreesia.com,0,ja,0,0,"qiita,読書,ai",https://rss-mstdn.studiofreesia.com/@qiita/115284646041686096
115284625503080800,alfredo@indieweb.social,0,en,0,0,"ai,aiscam,otm",https://indieweb.social/@alfredo/115284625461895107
115284622943244052,lbhuston,0,en,0,0,"mentalmodels,ai,systemsthinking",https://mastodon.social/@lbhuston/115284622943244052
115284553319943825,OpenForum@federated.press,0,en,1,0,ai,https://federated.press/@OpenForum/115284553290701592
115284552582828135,OpenForum@vivaldi.net,0,en,1,0,ai,https://social.vivaldi.net/@OpenForum/115284552538029998
115284492132286300,fintechken@mstdn.jp,0,ja,1,0,"人工知能,テック,テクノロジー,apple,ai",https://mstdn.jp/@fintechken/115284492091252014
115284457791569662,tanorax1,0,en,4,0,"ai,cybersecurity,capricorn,ev,robot,evtol,politics,3dprinter,healthcare,nanotechnology,economy",https://mastodon.social/@tanorax1/115284457791569662
115284456866588192,louischance@piaille.fr,1,en,1,1,"ai,game,challenge,generativeAI",https://piaille.fr/@louischance/115284456785403282
115284451976066168,snorlax8917@killbait.com,0,,0,0,"ai,youtube",https://killbait.com/posts/page/youtube-music-tests-ai-hosts-for-interactive-listening-experience?ridcomment=196032d4-e794-4888-9620-87b3927a8573#comment3
115284372656463040,tedu@honk.tedunangst.com,0,,0,0,"ai,philly,freedomball",https://honk.tedunangst.com/u/tedu/h/5PXlP3qwdSF8ZL4Lq2
115284339549501362,tiotasram@kolektiva.social,1,en,0,0,"ai,llms",https://kolektiva.social/@tiotasram/115284339266525662
115284336032147590,cgworld@rss-mstdn.studiofreesia.com,0,ja,0,0,"cgworld,ai,テクスチャ,マテリアル,モデリング,ニュース,cgワールド,cg,映像",https://rss-mstdn.studiofreesia.com/@cgworld/115284335830997477
115284316837185484,bitchboss@marcella.masto.host,1,en,0,0,"microsoftpilot,ai,stablediffusionweb,sucks",https://marcella.masto.host/@bitchboss/115284316790518418
115284312565861129,jolteon8113@killbait.com,0,,0,0,"siri,apple,ai",https://killbait.com/posts/page/apple-develops-new-ai-app-to-test-siri-overhaul?ridcomment=5cad0e83-6cf9-44b0-9495-9a943002b15b#comment3
115284309764873595,DrMikeWatts@newsmast.social,0,en,1,0,"ai,artificialintelligence",https://newsmast.social/@DrMikeWatts/115284309714543999
115284309095950126,DrMikeWatts,0,en,1,0,"ai,artificialintelligence",https://mastodon.social/@DrMikeWatts/115284309095950126
115284306251059779,paperswelove@mstdn.io,2,en,6,0,"nyc,llm,ai,compsci,paperswelove,research",https://mstdn.io/@paperswelove/115284306174814819
115282456510148395,simon_brooke@mastodon.scot,34,en,29,3,"llms,ai",https://mastodon.scot/@simon_brooke/115282456429340122
115284302247036342,news@wakoka.com,0,en,0,0,"ai,canada,アプリ・サービス,カナダ,動画・音楽・ゲーム",https://wakoka.com/@news/115284301944824092
115284299712656828,itmedia_news@rss-mstdn.studiofreesia.com,0,ja,0,0,"itmedia_news,トップニュース,ai,生成aiニュース,企業_業界動向",https://rss-mstdn.studiofreesia.com/@itmedia_news/115284299502935648
115284293704217527,nic221.bsky.social@bsky.brid.gy,0,en,0,0,"ai,scholarlypublishing,search",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:rhkcyc46ubi523e47bhnkpbb/post/3lzwkezh4rp2b
115284293319928325,nic221@techhub.social,0,en,0,0,"ai,scholarlypublishing,search",https://techhub.social/@nic221/115284293218045936
115284279999693964,dadyminds,0,en,0,0,"intelligence,generative,ai,fortune,enterprise,productivity,security,collaborative,efficiency",https://mastodon.social/@dadyminds/115284279999693964
115284276420619346,theforestbeforeus,4,en,1,0,"ai,science,edusky,nature",https://mastodon.social/@theforestbeforeus/115284276420619346
115284265208954719,anubis2814@friendica.myportal.social,0,en,0,0,ai,https://friendica.myportal.social/display/e65e1095-1068-d9b5-9237-551825460391
115284253051715558,nic221.bsky.social@bsky.brid.gy,0,en,0,0,"ai,datacenters,water",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:rhkcyc46ubi523e47bhnkpbb/post/3lzwjrkryhn27
115284250553115950,nic221@techhub.social,0,en,0,0,"ai,datacenters,water",https://techhub.social/@nic221/115284250441918452
115284197082182149,doomsday@m.cmx.im,0,zh-CN,0,0,"月曜がんばれ,松實優麗,うちの子,stablediffusion,ai,ai繪圖,aiイラスト,aiart,aiイラスト好きさんと繋がりたい",https://m.cmx.im/@doomsday/115284196980823699
115284171237613452,Legend_Artillery,0,en,0,0,"nsfw,ai,asian,petite,body,perfect,teen",https://mastodon.social/@Legend_Artillery/115284171237613452
115284171103601320,whatyoumissed@mastodon.vtip.me,0,en,2,0,"jimcramer,ai,industrialrevolution,technology,investing,dotcombubble",https://mastodon.vtip.me/@whatyoumissed/115284170367415371
115284169817238532,ASegar,2,en,7,0,"scifi,generativeAI,llm,ai",https://mastodon.social/@ASegar/115284169817238532
115284148562688031,iamada@tech.lgbt,2,en,0,1,"ai,mentalhealth",https://tech.lgbt/@iamada/115284148400098059
115284140516846974,cory@follow.coryd.dev,1,en,0,0,ai,https://follow.coryd.dev/@cory/115284139738552580
115284138702742398,freezenet@noc.social,0,en,4,0,"australia,analysis,ai,ageverification,security,privacy,news,censorship",https://noc.social/@freezenet/115284138561805947
115284109005403491,leanpub,0,en,0,0,"ai,courses,masterclasses",https://mastodon.social/@leanpub/115284109005403491
115284084576394488,juliewebgirl@mstdn.social,1,en,0,0,ai,https://mstdn.social/@juliewebgirl/115284084524660357
115284077020936032,Natasha_Jay@tech.lgbt,16,en,10,0,"ai,llm",https://tech.lgbt/@Natasha_Jay/115284076630745529
115284067945686242,nikola@kotur.eu,0,en,0,0,ai,https://kotur.eu/@nikola/115284067762607911
115284054022619498,theverge@c.im,0,en,2,0,"applerumors,apple,news,tech,ai",https://c.im/@theverge/115284054033182143
115284027721678563,nic221.bsky.social@bsky.brid.gy,0,en,1,0,"ai,climate,webinars",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:rhkcyc46ubi523e47bhnkpbb/post/3lzwglpz6v22e
115284026614838629,nic221@techhub.social,0,en,1,0,"ai,climate,webinars",https://techhub.social/@nic221/115284026499251503
115284017688557750,techcrunch.com@web.brid.gy,0,en,1,0,"ai,microsoft,oracle,nvidia,softbank,meta,stargate,evergreens",https://fed.brid.gy/r/https://techcrunch.com/2025/09/28/the-billion-dollar-infrastructure-deals-powering-the-ai-boom/
115284017341478219,inw,1,de,1,0,"web,ai",https://mastodon.social/@inw/115284017341478219
115284008245885831,ahasty@techhub.social,3,en,1,1,"privacy,surveillance,ai,antifascist,bigtech",https://techhub.social/@ahasty/115284008207498187
115283991621310620,VE3RWJ@mastodon.radio,0,en,1,0,"ai,finance",https://mastodon.radio/@VE3RWJ/115283991508762019
115283949480250502,ai@defcon.social,0,en,0,0,"aiagent,ai,ml,nlp,llm,genai",https://defcon.social/@ai/115283949446960347
115283947442261818,blog@leonfurze.com,0,en,0,0,"ai,AIAs,assessment,education",https://leonfurze.com/2025/09/29/the-ai-assessment-scale-new-peer-reviewed-paper/
115283935171454362,abcfeeds@rssfeed.media,0,en,0,0,"war,ai,worldpolitics",https://rssfeed.media/@abcfeeds/115283933883992270
115283933085360798,jbz@indieweb.social,2,en,4,0,"calibre,ai,opensource",https://indieweb.social/@jbz/115283932999225825
115283906209119379,Natanox@chaos.social,3,en,1,1,ai,https://chaos.social/@Natanox/115283906126453072
115283882247760991,kdkorte@fosstodon.org,0,en,0,0,"ai,education",https://fosstodon.org/@kdkorte/115283882221677034
115283865319063601,maniabel@mastodon.de,1,de,2,0,"ai,ki,wirtschaft,blase,krise",https://mastodon.de/@maniabel/115283865264664430
115283861708869384,gotorola@ol2ol.com,0,en,0,0,"ai,autoupload,entertainment,youtubeautomation,エンタメ,松岡茉優",https://ol2ol.com/@gotorola/115283861535463618
115283849213719871,northcape@linernotes.club,0,en,0,0,"crash,bubble,ai",https://linernotes.club/@northcape/115283849163230791
115283825592364914,firusvg,2,en,3,0,"ai,genai,llm,vibecoding",https://mastodon.social/@firusvg/115283825592364914
115283823526869070,Gustodon@mas.to,4,en,3,0,"x,meta,facebook,chatgpt,ai",https://mas.to/@Gustodon/115283823479332796
115283816312434330,ITinsights,0,nl,0,0,"ai,techtrends",https://mastodon.social/@ITinsights/115283816312434330
115283790949616421,h4ckernews,1,en,2,0,"hackernews,qmasingularity,technology,trends,ai,singularity,futureoftech,quantumcomputing",https://mastodon.social/@h4ckernews/115283790949616421
115283789908417992,dallo@pouet.chapril.org,25,en,29,1,"strike,protest,ai,llm,datacenter,resistiagen,environment,climate",https://pouet.chapril.org/@dallo/115283789885734061
115283777349755137,DrMikeWatts@newsmast.social,0,en,1,0,"ai,artificialintelligence",https://newsmast.social/@DrMikeWatts/115283777297696314
115283776612224687,DrMikeWatts,0,en,1,1,"ai,artificialintelligence",https://mastodon.social/@DrMikeWatts/115283776612224687
115283775465960156,elly@front-end.social,2,en,2,0,"bookmarks,ai,working",https://front-end.social/@elly/115283775341157164
115283761067093640,hastur@masto.hackers.town,0,sv,0,0,"ai,aibubble",https://masto.hackers.town/@hastur/115283760983049751
115283730073501389,rogt_x1997,0,en,1,0,"ai,productivity,automation",https://mastodon.social/@rogt_x1997/115283730073501389
115283683068749007,ai@defcon.social,0,en,0,0,"aiagent,ai,ml,nlp,llm,genai",https://defcon.social/@ai/115283683034615359
115283678015663735,frontenddogma@mas.to,1,en,0,0,"ai,designsystems,design",https://mas.to/@frontenddogma/115283677939323540
115283677107123147,studioinkdesignbr,1,pt,0,0,"machinelearning,ai",https://mastodon.social/@studioinkdesignbr/115283677107123147
115283676575990224,deadline,0,en,0,0,"news,ai,lukasgage,melissabarrera,particle6,tillynorwood,xicoia",https://mastodon.social/@deadline/115283676575990224
115283658172467974,wwojtak@fediscience.org,2,en,2,0,"robotics,robots,ai,hri",https://fediscience.org/@wwojtak/115283658117557822
115283648480100895,danie10@squeet.me,0,en,4,0,"blog,privacy,ai,technology",https://squeet.me/display/962c3e10-612b6694-3c1a377e403b2857
115283617714743394,variety_feed,0,en,0,0,"variety,news,ai,tillynorwood,zurichfilmfestival",https://mastodon.social/@variety_feed/115283617714743394
115283582707499635,AuthorLinda,0,en,0,0,"21stcentury,ai,beliefs,bible,body,christian,christianity,christians,clubs,conference,conviction,counselor,courage,cult,disguises,entrepreneurship,faith,fame,fear,fortune,god,healling",https://mastodon.social/@AuthorLinda/115283582707499635
115283571588437536,guidostevens@kolektiva.social,1,en,0,0,"ai,bubble",https://kolektiva.social/@guidostevens/115283571459327327
115283546677891817,c0nsid3rate@infosec.exchange,1,en,0,0,"ai,llms",https://infosec.exchange/@c0nsid3rate/115283546627328869
115281423538228539,isAutonomous@karlsruhe-social.de,0,de,1,2,,https://karlsruhe-social.de/@isAutonomous/115281423191908253
115283521244747412,softsasi,0,en,1,0,"ai,marketing,startup",https://mastodon.social/@softsasi/115283521244747412
115283514557482460,smartmic,1,de,1,0,"ai,aihype,generativeAI,aibubble",https://mastodon.social/@smartmic/115283514557482460
115283464237157829,ITinsights,0,nl,0,0,"ai,technologie",https://mastodon.social/@ITinsights/115283464237157829
115283461123401942,foxmental.bsky.social@bsky.brid.gy,0,en,0,0,"chatgpt,ai,artificialintelligence,llm,openai",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:zhq4wxlxtiwc2hznld4w364j/post/3lzw6kfipcm2r
115283444095399449,Archimage@micro.blog,0,,0,0,"social,ai",https://archimage.micro.blog/2025/09/28/how-do-you-know-the.html
115283443181661364,SergKoren@writing.exchange,0,en,0,0,"social,ai",https://writing.exchange/@SergKoren/115283443143911289
115280990401426473,juliewebgirl@mstdn.social,1,en,0,2,ai,https://mstdn.social/@juliewebgirl/115280990341901376
115283428353965811,rettichschnidi@swiss.social,6,en,5,2,"frankly,sustainable,greenwashing,abb,ai,vorsorge,schweiz",https://swiss.social/@rettichschnidi/115283428316960957
115283408393497897,artfulrobot@floss.social,1,en,0,0,ai,https://floss.social/@artfulrobot/115283408353392846
115283402091818408,gpiperagkas@sfba.social,2,en,4,1,"nvidia,ai",https://sfba.social/@gpiperagkas/115283402061501164
115283401131606392,KituRigo@norden.social,0,de,0,2,"tatort,ai",https://norden.social/@KituRigo/115283398347300859
115281231184555098,chpietsch@fedifreu.de,199,en,241,7,ai,https://fedifreu.de/@chpietsch/115281230510192206
115283384417890201,richardhull54.bsky.social@bsky.brid.gy,0,en,0,0,"ai,aiapocalypse",https://fed.brid.gy/r/https://bsky.app/profile/did:plc:r3q3tty2g37gynvytboabirp/post/3lzw5h5mmt22x
115283380012388609,Ramonvila67,0,en,0,0,"ai,digitallove,cyberpunk,VirtualMuse,futuristicart",https://mastodon.social/@Ramonvila67/115283380012388609
115283374219343203,yayafa@jforo.com,0,en,0,0,"ai,bitcoin,btc,eth,ideco,money,nasdaq,nft,nisa,p2e,playtoearn,ripple,s,sei,sol,sui,web3,イーサリアム,お金,すい,セイ,ソラナ,ナスダック,ビットコイン,ブロックチェーン,リップル,仮想通貨,暗号通貨,資産形成,資産運用",https://jforo.com/@yayafa/115283373992882945
115283363343152372,fedistats@techhub.social,0,en,0,0,ai,https://techhub.social/@fedistats/115283363246447308
115283362813419995,kat@is.burntout.org,0,en,0,0,"llm,ai",https://is.burntout.org/@kat/115283362625856932
115283362625148355,danvieira@mstdn.social,0,en,1,0,"aihype,ai,llm",https://mstdn.social/@danvieira/115283362416872025
115283360505122575,ramikrispin@mstdn.social,1,en,2,0,"ai,machinelearning,datascience",https://mstdn.social/@ramikrispin/115283360443934563
115283349967871518,garthoid@infosec.exchange,1,en,2,0,ai,https://infosec.exchange/@garthoid/115283349944929246
115283346601002930,vivizine@ol2ol.com,0,en,0,0,"のだめカンタービレ,上野樹里,玉木宏,水川あさみ,向井理,ドラマ,平成,drama,ai,aiart,aivideo,AIgenerated,actor,俳優",https://ol2ol.com/@vivizine/115283346441168379
115283342525092480,AlexJimenez@mas.to,0,en,1,0,"digitaltransformation,aidebt,ai",https://mas.to/@AlexJimenez/115283342489472055
115283338997793221,alfredo@indieweb.social,1,en,0,0,"web,www,timbernerslee,ai",https://indieweb.social/@alfredo/115283338972177388
115283331484800991,ErikJonker,4,en,10,0,"ai,bubble",https://mastodon.social/@ErikJonker/115283331484800991
115283327607517322,G3rt@mastodon.uno,0,it,2,0,"nature,ai,biology,healthcare,medicine,bioinformatics",https://mastodon.uno/@G3rt/115283327561967322
115283309584214047,inautilo,0,en,3,0,"business,cartoons,humans,machines,ai,slop,prompting,authenticity,content,blog,website,marketing",https://mastodon.social/@inautilo/115283309584214047
115283302122408726,huftis@toot.io,1,nn,2,0,"linkedin,linkedin_optout,forbruker,kunstigintelligens,ki,ai,Norsktut,allheimen",https://toot.io/@huftis/115283301951553226
115283276675704224,jackwilliambell@rustedneuron.com,3,en,1,1,ai,https://rustedneuron.com/@jackwilliambell/115283274671103156
115283268276077415,nathansmith@hachyderm.io,1,en,3,0,"ai,research,workflow,writing",https://hachyderm.io/@nathansmith/115283268244112271
115283253194025520,ai@defcon.social,0,en,0,0,"aiagent,ai,ml,nlp,llm,genai",https://defcon.social/@ai/115283253138243682
115283252706663672,events@mastodon.gamedev.place,0,en,1,0,"nvidia,NVIDIAGTC,gamedev,ai,artificialintelligence",https://mastodon.gamedev.place/@events/115283252593137409
115283189896479492,neil@mastodon.neilzone.co.uk,5,en,5,5,"rayban,meta,privacy,inclusion,accessibility",https://mastodon.neilzone.co.uk/@neil/115283176203938497
115283241474834092,Archimage@micro.blog,0,,0,0,"ai,failure,humanity",https://archimage.micro.blog/2025/09/28/an-ai-that-refuses-to.html
115282850232484257,chrisstoecker,26,de,19,5,,https://mastodon.social/@chrisstoecker/115282850232484257
115283228040033969,SergKoren@writing.exchange,0,en,0,0,"ai,failure,humanity",https://writing.exchange/@SergKoren/115283228004011388
115283227391002062,ArticleforuWebsite,0,en,0,0,"affiliatemarketing,ai,marketingstrategies,onlinemarketing,AffiliatePrograms,aitools,artificialintelligence,contentmarketing,digitalmarketing,marketingautomation,marketingcampaigns,MarketingTechnology,performancemarketing,revenueoptimization",https://mastodon.social/@ArticleforuWebsite/115283227391002062
115283226726674397,hobbyblogging,0,de,0,0,"smarthome,ai,homeassistant,technologie",https://mastodon.social/@hobbyblogging/115283226726674397
115283225845139540,aibay,0,it,1,0,"ai,deutschebank,socialmedia,artificialintelligence,technology",https://mastodon.social/@aibay/115283225845139540
115283224594643816,boor,2,en,0,1,"ai,diy,tinkerer,ollama,gaming,pc,openwebui,selfhosted",https://mastodon.social/@boor/115283224594643816
115283220751179848,juanky@masto.es,0,es,0,0,"ai,transformaciondigital,talentotech",https://masto.es/@juanky/115283220692774395
115283202453674924,readbeanicecream,3,en,7,0,"tech,technology,ai,artificialintelligence,coding,programming,developers,coders,vibecoding,code",https://mastodon.social/@readbeanicecream/115283202453674924
115283193979016297,elfkin@woof.group,5,en,0,1,ai,https://woof.group/@elfkin/115283193756481350
115283157838451896,technologycarnival,0,en,1,0,"syntheticdata,artificialintelligence,ai,data",https://mastodon.social/@technologycarnival/115283157838451896
115283156667507392,BCWHS,0,en,1,0,"art,artificialintelligence,ai,echoes,language",https://mastodon.social/@BCWHS/115283156667507392
115283142519749768,tinygirl@mstdn.social,0,en,0,1,ai,https://mstdn.social/@tinygirl/115283142469519797
115283140020250159,technologycarnival,0,en,1,0,"syntheticdata,artificialintelligence,ai,data",https://mastodon.social/@technologycarnival/115283140020250159
115283133969870864,dashremover,0,en,0,0,"ai,productivity",https://mastodon.social/@dashremover/115283133969870864
115283114496436522,fedistats@techhub.social,0,en,0,0,ai,https://techhub.social/@fedistats/115283114439455703
115283110017590807,ITinsights,0,nl,0,0,"ai,cybersecurity",https://mastodon.social/@ITinsights/115283110017590807
115283106634777684,AlexJimenez@mas.to,0,en,2,0,"education,generativeAI,ai",https://mas.to/@AlexJimenez/115283106582401575
115283097341347155,martinbihl@pixelfed.social,0,,3,0,"jazz,ai,creativity,advertising,marketing,artificialintelligence",https://pixelfed.social/p/martinbihl/877967074326504289
115283089951445608,martinbihl,1,en,4,0,"ai,jazz,creativity,advertising,marketing,artificialintelligence",https://mastodon.social/@martinbihl/115283089951445608
